iter	MultiClass
2933	0.3729289001
2934	0.3728563603
2935	0.3728067093
2936	0.3727423861
2937	0.3726763804
2938	0.3726206257
2939	0.3724815325
2940	0.3724346203
2941	0.3723030002
2942	0.3722286606
2943	0.3721551427
2944	0.372104944
2945	0.3720316999
2946	0.3719665942
2947	0.3719451922
2948	0.3718391605
2949	0.3717759328
2950	0.3717005368
2951	0.371570873
2952	0.3715206351
2953	0.3714152686
2954	0.3712937821
2955	0.3712479263
2956	0.371205318
2957	0.3711652529
2958	0.3710887223
2959	0.3710369194
2960	0.3709830819
2961	0.3709133201
2962	0.3708449668
2963	0.3707588894
2964	0.3707091211
2965	0.3706638522
2966	0.3705474521
2967	0.3705071131
2968	0.3704378991
2969	0.3703703283
2970	0.3702939542
2971	0.3701608473
2972	0.3700921028
2973	0.3700147505
2974	0.3699204176
2975	0.3698526121
2976	0.3698180637
2977	0.3697444284
2978	0.369627598
2979	0.3695868677
2980	0.3695429291
2981	0.3695077548
2982	0.369423086
2983	0.3693660793
2984	0.3693181498
2985	0.3692577
2986	0.3691921247
2987	0.3691116032
2988	0.3690123404
2989	0.3689472737
2990	0.3688792334
2991	0.3687687414
2992	0.3687196773
2993	0.368610046
2994	0.3685314417
2995	0.3684752175
2996	0.3684083902
2997	0.3683507575
2998	0.3682267669
2999	0.3681708558
3000	0.3680869695
3001	0.3680044525
3002	0.3679152842
3003	0.3678410229
3004	0.3678048704
3005	0.3677621839
3006	0.3676478575
3007	0.3675969153
3008	0.3675381871
3009	0.3674712423
3010	0.3674033195
3011	0.3673480343
3012	0.3672773335
3013	0.3672097236
3014	0.3671460264
3015	0.367109287
3016	0.3670471548
3017	0.3669966039
3018	0.3669233207
3019	0.3668611102
3020	0.366829066
3021	0.3667863012
3022	0.3667391543
3023	0.3666558157
3024	0.3666128944
3025	0.3665353856
3026	0.3664058783
3027	0.3662792663
3028	0.3662442876
3029	0.3661958104
3030	0.366115015
3031	0.366031207
3032	0.3659028734
3033	0.3658472361
3034	0.3658047061
3035	0.365744491
3036	0.3657064214
3037	0.3656593918
3038	0.3655573119
3039	0.3654802335
3040	0.3653750626
3041	0.3653164126
3042	0.3652582321
3043	0.3651827188
3044	0.3651096704
3045	0.3650658492
3046	0.3650163156
3047	0.3649694425
3048	0.364922726
3049	0.3648565638
3050	0.3647662608
3051	0.3647235351
3052	0.3646970076
3053	0.3646556905
3054	0.3645307218
3055	0.3644663203
3056	0.3644035229
3057	0.3643326656
3058	0.3642607518
3059	0.3641885251
3060	0.3641051474
3061	0.3640260736
3062	0.3639304104
3063	0.3638773163
3064	0.3637610336
3065	0.3636846203
3066	0.3635941999
3067	0.3634736916
3068	0.3633508749
3069	0.3632871776
3070	0.363194527
3071	0.3631177225
3072	0.3630183032
3073	0.3629601227
3074	0.3629177883
3075	0.3628029141
3076	0.3627129633
3077	0.3626784932
3078	0.3625624843
3079	0.3624562962
3080	0.3624005806
3081	0.3623032741
3082	0.3621790488
3083	0.3621083479
3084	0.3620418727
3085	0.3619816186
3086	0.3618768389
3087	0.361756448
3088	0.3617024931
3089	0.361655894
3090	0.3615259171
3091	0.361423798
3092	0.3613876064
3093	0.3613376815
3094	0.361218973
3095	0.3611564887
3096	0.3610359803
3097	0.3609769391
3098	0.360886284
3099	0.3608202
3100	0.3607629194
3101	0.3606363466
3102	0.3605839959
3103	0.3605413484
3104	0.3604787076
3105	0.3604373513
3106	0.3603789752
3107	0.3603234553
3108	0.3602873028
3109	0.360237104
3110	0.3601456273
3111	0.3601031755
3112	0.3600497684
3113	0.3600137724
3114	0.3599586437
3115	0.3598718621
3116	0.359787428
3117	0.3597301866
3118	0.3596832744
3119	0.3596322931
3120	0.3595493849
3121	0.3594857659
3122	0.3594399102
3123	0.3593850554
3124	0.3593311397
3125	0.3592250297
3126	0.3591030737
3127	0.3589876518
3128	0.3588777075
3129	0.3587769579
3130	0.3586530847
3131	0.3585898178
3132	0.3585201734
3133	0.3584515071
3134	0.3584135157
3135	0.3582958245
3136	0.3582385439
3137	0.3581912405
3138	0.3581053587
3139	0.358052069
3140	0.3580004226
3141	0.3579510454
3142	0.3578313588
3143	0.357775878
3144	0.3577213362
3145	0.3576679683
3146	0.3575910464
3147	0.3575395956
3148	0.3574794979
3149	0.3574360289
3150	0.3573801568
3151	0.3573382137
3152	0.3572999875
3153	0.3572393421
3154	0.3571951687
3155	0.3571432484
3156	0.3570693784
3157	0.3569484788
3158	0.3568369303
3159	0.3567119225
3160	0.3566684926
3161	0.3566223238
3162	0.3565809284
3163	0.3565416849
3164	0.3564500908
3165	0.3563371729
3166	0.356280088
3167	0.3562179166
3168	0.3561598926
3169	0.356104451
3170	0.3560519829
3171	0.3560094137
3172	0.3559327657
3173	0.3558154658
3174	0.3557671842
3175	0.3556615829
3176	0.3556107581
3177	0.3554853199
3178	0.3554578925
3179	0.3553917694
3180	0.3553076484
3181	0.3552705568
3182	0.3551738763
3183	0.3551087705
3184	0.3550683141
3185	0.3550038735
3186	0.354928008
3187	0.354873075
3188	0.3548454911
3189	0.3547900495
3190	0.3546807703
3191	0.3545943408
3192	0.3545410511
3193	0.3544925347
3194	0.354433024
3195	0.3543456554
3196	0.3542754633
3197	0.3541998717
3198	0.3541456429
3199	0.3540911403
3200	0.3540402373
3201	0.3539451609
3202	0.3538470718
3203	0.3537453831
3204	0.3537068439
3205	0.3536636096
3206	0.3536100851
3207	0.3535614514
3208	0.3535179041
3209	0.3534012693
3210	0.3533198479
3211	0.3532619804
3212	0.3532052867
3213	0.353096438
3214	0.3530431091
3215	0.3530092259
3216	0.352944081
3217	0.3529189229
3218	0.3527971235
3219	0.3527393734
3220	0.3526837361
3221	0.3526315028
3222	0.3525710138
3223	0.3525009782
3224	0.3524204958
3225	0.3523554291
3226	0.3523233066
3227	0.352229091
3228	0.352149626
3229	0.3520784947
3230	0.3520366298
3231	0.3519665159
3232	0.3518972627
3233	0.3517765197
3234	0.3517123529
3235	0.3516675535
3236	0.3516152811
3237	0.3515301819
3238	0.3514904298
3239	0.3514327579
3240	0.351307398
3241	0.3512113826
3242	0.3511331304
3243	0.3510339067
3244	0.3509965413
3245	0.3509530331
3246	0.3508904313
3247	0.3508610476
3248	0.3508077188
3249	0.3507714098
3250	0.3507142075
3251	0.350648593
3252	0.3505895909
3253	0.3505061741
3254	0.350463018
3255	0.3504073807
3256	0.3503364452
3257	0.3502776387
3258	0.3502247402
3259	0.3501761847
3260	0.3500945286
3261	0.3500249624
3262	0.3499439323
3263	0.3498468214
3264	0.3497963096
3265	0.3497220875
3266	0.3496479044
3267	0.3495894109
3268	0.3495209403
3269	0.3494354889
3270	0.3493334872
3271	0.3493037905
3272	0.3491837517
3273	0.3491234193
3274	0.3490895361
3275	0.3490516621
3276	0.3490118317
3277	0.3489295887
3278	0.3488155362
3279	0.3487683501
3280	0.348724568
3281	0.3486824684
3282	0.3486134109
3283	0.3485616862
3284	0.3485199387
3285	0.3484876988
3286	0.3483743505
3287	0.3483210999
3288	0.3482516902
3289	0.3482082212
3290	0.3481674909
3291	0.3481053196
3292	0.3480394313
3293	0.3479541755
3294	0.3478349584
3295	0.3477875376
3296	0.3477010298
3297	0.3476692985
3298	0.3475821648
3299	0.3474873623
3300	0.3473683799
3301	0.3473239718
3302	0.3472569488
3303	0.3471945818
3304	0.3471492347
3305	0.3471002488
3306	0.3470090068
3307	0.3469396363
3308	0.3468543414
3309	0.3468147067
3310	0.3467590303
3311	0.3466329269
3312	0.3465687993
3313	0.3465272865
3314	0.346500759
3315	0.3464637849
3316	0.3463993834
3317	0.3463422593
3318	0.346302742
3319	0.3462229248
3320	0.3461537498
3321	0.3461051553
3322	0.3460660292
3323	0.3459491204
3324	0.3458975914
3325	0.3458448886
3326	0.3457519641
3327	0.3456538359
3328	0.3455884562
3329	0.3454920105
3330	0.3454418899
3331	0.345392552
3332	0.3453452485
3333	0.3452576452
3334	0.3451512614
3335	0.3451006714
3336	0.3450065341
3337	0.3449068799
3338	0.3448352401
3339	0.3447328863
3340	0.3446175817
3341	0.3445535714
3342	0.3444870571
3343	0.3444251596
3344	0.3443545762
3345	0.3442819973
3346	0.3442427539
3347	0.3441913422
3348	0.3441476383
3349	0.344056279
3350	0.3440055324
3351	0.3439660151
3352	0.3438967228
3353	0.3438303258
3354	0.3437638115
3355	0.3436890807
3356	0.3435938478
3357	0.3435130916
3358	0.3434751393
3359	0.3433765807
3360	0.3433032193
3361	0.3432509077
3362	0.3431336077
3363	0.3430726884
3364	0.3429578534
3365	0.3428908695
3366	0.3428231032
3367	0.3427684049
3368	0.3427091289
3369	0.3426389758
3370	0.3425142419
3371	0.3424372809
3372	0.3423733098
3373	0.3422987746
3374	0.3422544447
3375	0.3422142622
3376	0.3421461046
3377	0.3421119084
3378	0.3420034509
3379	0.3419198776
3380	0.3418716743
3381	0.3417717854
3382	0.3417306248
3383	0.3416911466
3384	0.3416466211
3385	0.3415878146
3386	0.341517192
3387	0.3414086954
3388	0.3413470327
3389	0.3412793054
3390	0.3412375579
3391	0.3411221751
3392	0.3410761628
3393	0.34100824
3394	0.3409299095
3395	0.3408743114
3396	0.340842854
3397	0.3408005587
3398	0.3407772396
3399	0.3407337705
3400	0.3406260173
3401	0.3405615375
3402	0.3405207681
3403	0.3404843809
3404	0.3403746322
3405	0.3402921153
3406	0.3402193017
3407	0.3401463707
3408	0.3400956633
3409	0.3400568111
3410	0.3400089207
3411	0.3399523053
3412	0.339886417
3413	0.3397692344
3414	0.3396628114
3415	0.3395617097
3416	0.3395369428
3417	0.3394700372
3418	0.3393654924
3419	0.339272607
3420	0.3391778437
3421	0.3390692688
3422	0.33902713
3423	0.3389745054
3424	0.3389299408
3425	0.3388765337
3426	0.3387726931
3427	0.3387271504
3428	0.3386307828
3429	0.3385740891
3430	0.3385415754
3431	0.3384565935
3432	0.3384000563
3433	0.3383741549
3434	0.3383080318
3435	0.3382682797
3436	0.3382270799
3437	0.3381253521
3438	0.3380623591
3439	0.3379540973
3440	0.337897834
3441	0.3378337455
3442	0.3377650401
3443	0.3377086985
3444	0.3376009844
3445	0.3375703096
3446	0.3374831758
3447	0.3374013632
3448	0.3373496385
3449	0.3372839849
3450	0.3372415722
3451	0.337107448
3452	0.3370446507
3453	0.3369987949
3454	0.3368929589
3455	0.3368569629
3456	0.3368036732
3457	0.3367372371
3458	0.3366805825
3459	0.3366476775
3460	0.3366023303
3461	0.3365177789
3462	0.336458855
3463	0.3363928493
3464	0.3362886957
3465	0.3362211641
3466	0.3361699872
3467	0.3361082071
3468	0.336032146
3469	0.3359999843
3470	0.335936561
3471	0.335875446
3472	0.3358184785
3473	0.3357703925
3474	0.3357046607
3475	0.3356490234
3476	0.335602659
3477	0.3354990531
3478	0.3354406379
3479	0.3353748278
3480	0.3353330803
3481	0.3352576844
3482	0.3351943784
3483	0.3351526308
3484	0.3351116658
3485	0.3350598629
3486	0.334994092
3487	0.3349596219
3488	0.3349035933
3489	0.334833675
3490	0.3347844936
3491	0.3347184879
3492	0.3346380838
3493	0.3345473504
3494	0.3344899915
3495	0.3344501612
3496	0.3343720264
3497	0.3343321569
3498	0.3342736635
3499	0.3341645017
3500	0.334071499
3501	0.3339722753
3502	0.3339107299
3503	0.333863583
3504	0.3338091978
3505	0.3337715585
3506	0.3337228074
3507	0.3336145846
3508	0.3334919635
3509	0.3334427429
3510	0.3334140244
3511	0.333385971
3512	0.3333028672
3513	0.3332486384
3514	0.3331592353
3515	0.333114436
3516	0.3330562164
3517	0.3330020659
3518	0.3329482284
3519	0.3328771363
3520	0.3327892982
3521	0.3327081116
3522	0.332607988
3523	0.3325080991
3524	0.3324309425
3525	0.3323798047
3526	0.3323092604
3527	0.3322015071
3528	0.3321219638
3529	0.3320814292
3530	0.332042264
3531	0.3319741846
3532	0.3319305982
3533	0.3318937023
3534	0.3318373216
3535	0.3318093464
3536	0.3317765588
3537	0.3317135658
3538	0.3316518248
3539	0.3315494319
3540	0.3314991158
3541	0.3313804855
3542	0.3313372512
3543	0.3312190904
3544	0.3311090287
3545	0.3310401277
3546	0.3309941154
3547	0.3309563979
3548	0.3309046732
3549	0.330842854
3550	0.3307616283
3551	0.3307156943
3552	0.3306545793
3553	0.3305798876
3554	0.330537788
3555	0.3304843026
3556	0.3304361384
3557	0.3303824183
3558	0.3303312805
3559	0.330252911
3560	0.3301831492
3561	0.3301325983
3562	0.3300844341
3563	0.3299963613
3564	0.3299188916
3565	0.3298853606
3566	0.3298495602
3567	0.3298127426
3568	0.329773147
3569	0.3297227526
3570	0.3296501737
3571	0.329593793
3572	0.3295287264
3573	0.3294664376
3574	0.3294361932
3575	0.3293917068
3576	0.329329066
3577	0.3292400542
3578	0.3291390306
3579	0.3290931748
3580	0.3290082713
3581	0.3289809221
3582	0.3289076781
3583	0.3288636221
3584	0.328791904
3585	0.3287675285
3586	0.3287228465
3587	0.3286880634
3588	0.3286346172
3589	0.3285283899
3590	0.3284907897
3591	0.3284051819
3592	0.3283638256
3593	0.3283026715
3594	0.3282502035
3595	0.328212838
3596	0.3281096235
3597	0.3280252481
3598	0.3279929299
3599	0.3278882285
3600	0.3278561647
3601	0.3278214207
3602	0.3277641206
3603	0.3277107331
3604	0.3276631166
3605	0.3276159697
3606	0.3275692727
3607	0.3275181936
3608	0.3274543986
3609	0.3273780831
3610	0.3273120383
3611	0.3272601767
3612	0.3271873044
3613	0.3271436788
3614	0.3270868873
3615	0.3269944715
3616	0.3269224012
3617	0.3268867378
3618	0.3267869859
3619	0.3267535526
3620	0.3267203933
3621	0.3266842212
3622	0.3266578111
3623	0.32660503
3624	0.3265533054
3625	0.3264540229
3626	0.3263715452
3627	0.32631223
3628	0.3262840788
3629	0.3261970037
3630	0.3261615359
3631	0.3260967627
3632	0.3260187257
3633	0.3259264664
3634	0.3258898053
3635	0.3258322313
3636	0.3257899751
3637	0.3257359224
3638	0.3256728512
3639	0.3256184464
3640	0.325556099
3641	0.3254858285
3642	0.3254309346
3643	0.325377195
3644	0.3253380689
3645	0.3252966148
3646	0.3252471203
3647	0.3251834426
3648	0.3251555849
3649	0.3251142677
3650	0.3250620735
3651	0.3250234952
3652	0.3249133553
3653	0.3248533946
3654	0.3247873498
3655	0.324728152
3656	0.3246434832
3657	0.3246129844
3658	0.3245059354
3659	0.3244548172
3660	0.3244217752
3661	0.3243918242
3662	0.3243297311
3663	0.3242253427
3664	0.3241892685
3665	0.3241481079
3666	0.3240933118
3667	0.324040922
3668	0.3239542186
3669	0.3239232307
3670	0.3238426114
3671	0.3237821616
3672	0.3237174275
3673	0.323671474
3674	0.323635341
3675	0.3235549956
3676	0.3235161825
3677	0.3234612691
3678	0.3234004085
3679	0.3233699097
3680	0.3233049995
3681	0.3231888929
3682	0.3231257434
3683	0.3230327016
3684	0.3229996596
3685	0.3229446483
3686	0.3228872112
3687	0.3228032076
3688	0.3227659204
3689	0.322710107
3690	0.322653472
3691	0.3226148742
3692	0.3225076491
3693	0.3224697947
3694	0.3224068799
3695	0.3223677539
3696	0.322327141
3697	0.3222575748
3698	0.3221855828
3699	0.3221245853
3700	0.3220808032
3701	0.3220452963
3702	0.3219688243
3703	0.3218558478
3704	0.3217807844
3705	0.3217354568
3706	0.3216815607
3707	0.3216216391
3708	0.3215661387
3709	0.3215185223
3710	0.3214527905
3711	0.3213857871
3712	0.3213044048
3713	0.3212592142
3714	0.3212159994
3715	0.3211065638
3716	0.321052785
3717	0.3210096289
3718	0.3209166458
3719	0.3208658797
3720	0.3208020846
3721	0.3207517294
3722	0.3206935489
3723	0.32059008
3724	0.3205412898
3725	0.3204845961
3726	0.320444844
3727	0.3203913195
3728	0.3203285417
3729	0.3202876354
3730	0.3202467291
3731	0.3201984084
3732	0.3201582454
3733	0.3201002801
3734	0.3200586891
3735	0.3200094098
3736	0.3199429542
3737	0.319879746
3738	0.3198487777
3739	0.3197709559
3740	0.3197490649
3741	0.3196796943
3742	0.3196316866
3743	0.3195967471
3744	0.3195581687
3745	0.3195145432
3746	0.3194078659
3747	0.3193023429
3748	0.3192464513
3749	0.3192166372
3750	0.3191380916
3751	0.3191014891
3752	0.3190618349
3753	0.3190382418
3754	0.3189916035
3755	0.318957916
3756	0.3188520408
3757	0.3187876393
3758	0.318750939
3759	0.3186443009
3760	0.3185358043
3761	0.3184819472
3762	0.3184450318
3763	0.3183694402
3764	0.3183076797
3765	0.3182631738
3766	0.3181885799
3767	0.318090569
3768	0.3180603246
3769	0.3180107518
3770	0.3179590272
3771	0.3179256331
3772	0.3178729694
3773	0.3177718676
3774	0.3177066835
3775	0.31764461
3776	0.3175896574
3777	0.3175558525
3778	0.3174855038
3779	0.3174451257
3780	0.3174143334
3781	0.317381448
3782	0.3173173399
3783	0.3172616048
3784	0.3172342948
3785	0.3171832353
3786	0.3171613442
3787	0.3171173274
3788	0.3170750516
3789	0.3170290785
3790	0.3169224991
3791	0.316886777
3792	0.3168433666
3793	0.3168120461
3794	0.3167554698
3795	0.3166909705
3796	0.3166488121
3797	0.3165577071
3798	0.3164608504
3799	0.3164316428
3800	0.3163528625
3801	0.3162848222
3802	0.3162573166
3803	0.3162219466
3804	0.3161079723
3805	0.3160653445
3806	0.3160041317
3807	0.3159684879
3808	0.3159232385
3809	0.3158238192
3810	0.3157935943
3811	0.315746956
3812	0.3156733794
3813	0.3156252739
3814	0.3155884562
3815	0.3154985641
3816	0.3154009054
3817	0.3153020729
3818	0.3152517959
3819	0.3152128067
3820	0.3151484639
3821	0.3151244209
3822	0.3150779783
3823	0.3150491228
3824	0.3150182914
3825	0.3149658234
3826	0.3149414478
3827	0.3148815067
3828	0.3147969748
3829	0.3146948166
3830	0.3146567665
3831	0.3145805489
3832	0.3145164212
3833	0.3144559714
3834	0.3144091571
3835	0.3143744718
3836	0.3142885705
3837	0.3142430082
3838	0.3141457603
3839	0.3140641042
3840	0.3140217893
3841	0.3139345577
3842	0.3138302085
3843	0.3137885196
3844	0.3137330388
3845	0.3136509523
3846	0.3135848097
3847	0.3135446076
3848	0.3134979302
3849	0.3134718331
3850	0.3134446405
3851	0.313373568
3852	0.3133399196
3853	0.3132707446
3854	0.3132150291
3855	0.3131720687
3856	0.3131097604
3857	0.3130551013
3858	0.3130251502
3859	0.3129179839
3860	0.3128631291
3861	0.3127855617
3862	0.3127316264
3863	0.312670218
3864	0.3126384672
3865	0.3125496901
3866	0.312489436
3867	0.3124267169
3868	0.3123893514
3869	0.3123710209
3870	0.3123175551
3871	0.3122725601
3872	0.3122372097
3873	0.3121571382
3874	0.3121177186
3875	0.3120499131
3876	0.3119673571
3877	0.311919056
3878	0.3118654532
3879	0.3118008365
3880	0.311747449
3881	0.3117084012
3882	0.3116617824
3883	0.3116230085
3884	0.3115844693
3885	0.3115537944
3886	0.3114935794
3887	0.3114500712
3888	0.311409341
3889	0.3113490868
3890	0.3112930191
3891	0.311204066
3892	0.3111655464
3893	0.3111108285
3894	0.3110558955
3895	0.3110004539
3896	0.3109396519
3897	0.3108663883
3898	0.3108024955
3899	0.310763252
3900	0.3107036825
3901	0.3106613677
3902	0.3105990594
3903	0.3105658218
3904	0.3105361642
3905	0.3104951992
3906	0.3104588707
3907	0.3103867417
3908	0.3102917045
3909	0.3101865531
3910	0.3101489334
3911	0.3100978543
3912	0.3100055363
3913	0.3099104208
3914	0.3098724881
3915	0.3098339489
3916	0.309807441
3917	0.309758103
3918	0.3097105257
3919	0.3096521887
3920	0.3096116345
3921	0.3095352604
3922	0.3095039204
3923	0.3093981235
3924	0.3093426819
3925	0.3092900964
3926	0.3092570153
3927	0.3092361611
3928	0.3092008498
3929	0.3091542702
3930	0.3090795198
3931	0.3090390635
3932	0.3089447501
3933	0.3089171857
3934	0.3088793704
3935	0.308795758
3936	0.3087585686
3937	0.3086995078
3938	0.3086675222
3939	0.3085827556
3940	0.3085527654
3941	0.308504699
3942	0.3084231994
3943	0.3083140963
3944	0.3082580091
3945	0.3082027044
3946	0.3081148468
3947	0.3080489193
3948	0.3079903672
3949	0.3079560145
3950	0.3078716586
3951	0.307789533
3952	0.3077538109
3953	0.3076953174
3954	0.3076532764
3955	0.3075611149
3956	0.3075154939
3957	0.3074795566
3958	0.3073698275
3959	0.3073470953
3960	0.307300007
3961	0.3072368184
3962	0.3071638287
3963	0.307118286
3964	0.3070625313
3965	0.3069934151
3966	0.3069559323
3967	0.3069221078
3968	0.3068533828
3969	0.306821319
3970	0.3067816843
3971	0.3067373349
3972	0.3066422194
3973	0.306582513
3974	0.306541411
3975	0.3065087212
3976	0.3064698299
3977	0.3063818549
3978	0.3063405964
3979	0.3062943103
3980	0.3062403359
3981	0.3061731759
3982	0.3061435966
3983	0.3060897591
3984	0.3060399516
3985	0.3059475945
3986	0.305917487
3987	0.3058187132
3988	0.3057763201
3989	0.3057428478
3990	0.3057170245
3991	0.3056693494
3992	0.305614749
3993	0.3055156426
3994	0.3054706672
3995	0.305401414
3996	0.3053628161
3997	0.3053265267
3998	0.3052736087
3999	0.3052414666
